55.682426,12.593162,2013-2-27 10:26:27,auto
55.684227,12.593901,2013-2-27 11:54:42,auto
55.684227,12.593901,2013-2-27 12:1:37,auto
55.682457,12.593315,2013-2-27 12:4:28,auto
55.682457,12.593313,2013-2-27 12:4:50,auto
55.682457,12.593313,2013-2-27 12:5:2,auto
55.682457,12.593313,2013-2-27 12:5:18,auto
55.682495,12.593027,2013-2-27 12:11:24,auto
55.68259,12.592926,2013-2-27 12:11:25,auto
55.6827,12.592863,2013-2-27 12:11:31,auto
55.683033,12.592562,2013-2-27 12:14:19,auto
55.683033,12.592562,2013-2-27 12:14:29,auto
55.683033,12.592562,2013-2-27 12:14:36,auto
55.683033,12.592562,2013-2-27 12:14:37,auto
55.683033,12.592562,2013-2-27 12:14:38,auto
55.683033,12.592562,2013-2-27 12:14:39,auto
55.683033,12.592562,2013-2-27 12:14:40,auto
55.683033,12.592562,2013-2-27 12:14:41,auto
55.683033,12.592562,2013-2-27 12:14:42,auto
55.683033,12.592562,2013-2-27 12:14:43,auto
55.683033,12.592562,2013-2-27 12:14:44,auto
55.683033,12.592562,2013-2-27 12:14:45,auto
55.683033,12.592562,2013-2-27 12:14:46,auto
55.683033,12.592562,2013-2-27 12:14:47,auto
55.683167,12.595428,2013-2-27 12:15:24,auto
55.683167,12.595428,2013-2-27 12:15:25,auto
55.683163,12.595416,2013-2-27 12:15:26,auto
55.68316,12.595358,2013-2-27 12:15:27,auto
55.68312,12.595152,2013-2-27 12:15:28,auto
55.682087,12.592682,2013-2-27 12:15:41,auto
55.682106,12.592637,2013-2-27 12:15:42,auto
55.682217,12.5928955,2013-2-27 12:15:55,auto
55.682217,12.5928755,2013-2-27 12:15:56,auto
55.682213,12.592858,2013-2-27 12:15:57,auto
55.682213,12.592849,2013-2-27 12:15:58,auto
55.68221,12.592844,2013-2-27 12:15:59,auto
55.6822,12.592845,2013-2-27 12:16:0,auto
55.682194,12.592842,2013-2-27 12:16:1,auto
55.682186,12.592836,2013-2-27 12:16:2,auto
55.682186,12.592835,2013-2-27 12:16:3,auto
55.682186,12.592835,2013-2-27 12:16:4,auto
55.682182,12.5928335,2013-2-27 12:16:5,auto
55.682182,12.5928335,2013-2-27 12:16:6,auto
55.682182,12.5928335,2013-2-27 12:16:7,auto
55.682182,12.5928335,2013-2-27 12:16:8,auto
55.682182,12.5928335,2013-2-27 12:16:9,auto
55.68218,12.5928335,2013-2-27 12:16:10,auto
55.682175,12.592835,2013-2-27 12:16:11,auto
55.682182,12.593028,2013-2-27 12:16:25,auto
55.682163,12.593055,2013-2-27 12:16:26,auto
55.682163,12.593056,2013-2-27 12:16:27,auto
55.682163,12.593055,2013-2-27 12:16:30,auto
55.68247,12.593231,2013-2-27 12:17:8,auto
55.68247,12.593231,2013-2-27 12:17:17,auto
55.68246,12.593198,2013-2-27 12:17:26,auto
55.682278,12.593177,2013-2-27 12:17:45,auto
55.68228,12.593157,2013-2-27 12:17:54,auto
55.68228,12.593147,2013-2-27 12:17:56,auto
55.682278,12.593142,2013-2-27 12:18:0,auto
55.682262,12.59316,2013-2-27 12:18:9,auto
55.68223,12.593119,2013-2-27 12:18:17,auto
55.68223,12.593119,2013-2-27 12:18:18,auto
55.68223,12.593119,2013-2-27 12:18:19,auto
55.68223,12.593119,2013-2-27 12:18:26,auto
55.68226,12.593087,2013-2-27 12:18:35,auto
55.68226,12.593087,2013-2-27 12:18:44,auto
55.682285,12.593063,2013-2-27 12:18:53,auto
55.682285,12.593063,2013-2-27 12:18:58,auto
55.682285,12.593063,2013-2-27 12:18:59,auto
55.682285,12.593063,2013-2-27 12:19:0,auto
