55.6969757080,12.5606603622
55.6910858154,12.5722694397
55.6858215332,12.5844116211
55.6823959351,12.5936203003
55.7030944824,12.5489301682
55.6844367981,12.5842838287
55.6987190247,12.5604219437
55.7050476074,12.5466117859
55.6703453064,12.5782842636
55.6712074280,12.5864086151
55.6838798523,12.5938062668
55.6914672852,12.5761718750
55.7041397095,12.5470514297
55.7002143860,12.5425662994
55.7052879333,12.5470476151
55.6903572083,12.5700006485
55.6809730530,12.5936174393
55.6900978088,12.5709934235
55.7018013000,12.5504884720
55.6868209839,12.5783996582
55.6824188232,12.5933179855
55.6909179688,12.5722837448
55.7051200867,12.5465679169
55.6921806335,12.5679101944
55.6859283447,12.5920104980
55.6845169067,12.5844001770
55.6918067932,12.5685176849
55.7038879395,12.5469655991
55.6921653748,12.5691633224
55.6814460754,12.5853900909
55.6826934814,12.5949716568
55.6909332275,12.5714120865
55.7051162720,12.5465927124
55.7008819580,12.5518198013
55.6916084290,12.5701646805
55.6807441711,12.5899286270
55.6901092529,12.5708045959
55.7053413391,12.5470361710
55.6943817139,12.5625600815
55.6912574768,12.5885782242
55.6818199158,12.5931844711
55.6841392517,12.5856294632
55.6824073792,12.5933294296
55.6912956238,12.5767145157
55.7047920227,12.5468378067
55.7005691528,12.5523681641
55.6872177124,12.5774145126
55.6824836731,12.5932884216
55.7064819336,12.5619573593
55.7056541443,12.5464305878
55.6998252869,12.5527830124
55.7042503357,12.5481100082
55.7153358459,12.5779180527
55.7197532654,12.5839719772
55.7124061584,12.5886278152
55.7089042664,12.5771207809
55.7059173584,12.5490818024
55.6946411133,12.5712194443
55.6806983948,12.5937185287
55.6901016235,12.5708255768
55.7036972046,12.5474414825
55.6934623718,12.5668182373
55.6859130859,12.5841512680
55.6824340820,12.5933179855
55.6856307983,12.5853652954
55.6920318604,12.5695333481
55.7035903931,12.5476341248
55.7063941956,12.5539588928
55.6904067993,12.5889720917
55.6823883057,12.5931997299
55.6862716675,12.5931959152
55.6870193481,12.5632076263
55.6867828369,12.5496463776
55.6975784302,12.5245275497
55.6916656494,12.5382308960
55.6862983704,12.5729722977
55.6815719604,12.5936584473
55.6894454956,12.5812387466
55.7038993835,12.5469732285
55.6858940125,12.5929002762
55.6826515198,12.5870447159
55.6935691833,12.5667190552
55.7037849426,12.5453824997
55.6964149475,12.5599679947
55.6807632446,12.5934953690
55.6841011047,12.5855588913
55.6824302673,12.5933465958
55.6848869324,12.5859985352
55.6824226379,12.5932931900
55.6865119934,12.5876131058
55.7039909363,12.5771512985
55.7040596008,12.5467996597
55.6870613098,12.5910634995
55.6824455261,12.5932807922
55.6921691895,12.5695476532
55.7041168213,12.5468568802
55.6975212097,12.5722703934
55.6801223755,12.5930576324
55.6928100586,12.5755805969
55.7040138245,12.5468072891
55.6917953491,12.5678396225
55.6823844910,12.5933752060
55.6893959045,12.5744895935
55.7037734985,12.5455875397
55.6920661926,12.5673723221
55.6812400818,12.5927867889
55.6754531860,12.5763435364
55.7041397095,12.5467863083
55.6901626587,12.5729036331
55.6823577881,12.5934410095
55.6768302917,12.5757827759
55.6822662354,12.5904369354
55.6954193115,12.5635786057
55.7050857544,12.5467567444
55.6946487427,12.5678949356
55.6816482544,12.5856752396
55.6891670227,12.5721864700
55.7040939331,12.5467920303
55.7005538940,12.5522756577
55.6895904541,12.5739994049
55.6816406250,12.5950365067
55.6880874634,12.5784072876
55.6779136658,12.5876445770
55.6818809509,12.5933160782
55.6902465820,12.5705375671
55.7086906433,12.5368061066
55.7051086426,12.5467853546
55.7006683350,12.5522260666
