55.684227,12.593901
55.682194,12.592891
55.68218,12.592891
55.682167,12.592919
55.68228,12.592965
55.68228,12.592965
55.68228,12.592965
55.68228,12.592965
55.68228,12.592965
55.68228,12.592965
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.68244,12.592947
55.68255,12.592988
55.68255,12.592985
55.682545,12.59292
55.68258,12.592883
55.682655,12.592867
55.682682,12.59289
55.682682,12.59289
55.682682,12.592889
55.682648,12.592853
55.682487,12.592892
55.682423,12.592887
55.682438,12.592895
55.68245,12.592906
55.68245,12.592906
55.68245,12.592906
55.682453,12.592908
55.68246,12.592915
55.68247,12.592919
55.682228,12.593068
55.68223,12.593069
55.682228,12.5930805
55.682346,12.59311
55.682396,12.593104
55.68273,12.593153
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.682404,12.592881
55.682728,12.593047
55.68259,12.592925
55.682636,12.5931635
55.682514,12.593165
55.68275,12.592788
55.68232,12.592649
55.68232,12.59265
55.68221,12.59273
55.682297,12.592737
55.682354,12.592834
55.68231,12.592842
55.68225,12.592824
55.68223,12.592821
55.682175,12.592862
55.68224,12.5928545
55.68243,12.592983
55.682507,12.592886
55.68266,12.592972
55.682766,12.592841
55.682777,12.592911
55.682255,12.5923195
55.682625,12.592885
55.68283,12.59231
55.682552,12.592906
55.682484,12.592831
55.682484,12.592831
55.682476,12.592793
55.682476,12.5927925
55.682472,12.592785
55.682472,12.592772
55.68247,12.592749
55.68247,12.592749
55.68247,12.59274
55.682465,12.592725
55.68246,12.592715
55.682453,12.5927105
55.682453,12.5927105
55.682453,12.5927105
55.68244,12.592671
55.68247,12.592441
55.68247,12.592443
55.68247,12.592751
55.682472,12.592774
55.68232,12.593051
55.68232,12.593051
55.682644,12.5927305
55.68263,12.592784
55.68257,12.592877
55.68256,12.59294
55.682575,12.592951
55.684227,12.593901
55.684227,12.593901
55.684227,12.593901
55.682354,12.592944
55.682457,12.592814
55.682518,12.593433
55.682343,12.593521
55.682312,12.593578
55.68228,12.593596
55.682243,12.593568
55.682217,12.5934925
55.682194,12.593445
55.682163,12.593402
55.682125,12.5933695
55.682087,12.593347
55.682053,12.593307
55.68202,12.593271
55.681984,12.593236
55.681946,12.593198
55.681908,12.593156
55.681408,12.592912
55.681488,12.592822
55.68147,12.59277
55.68143,12.592699
55.68122,12.591898
55.681763,12.591469
55.681805,12.591298
55.681847,12.590239
55.68186,12.590127
55.681885,12.5900545
55.682106,12.589244
55.682053,12.589103
55.682064,12.589029
55.682068,12.588965
55.68207,12.588921
55.682083,12.588883
55.68209,12.588852
55.6821,12.58882
55.68211,12.588785
55.682114,12.588766
55.682114,12.588766
55.682114,12.588766
55.682114,12.588766
55.6821,12.588753
55.682083,12.588741
55.682064,12.588733
55.682064,12.5887375
55.682064,12.5887375
55.682064,12.5887375
55.682064,12.5887375
55.682064,12.5887375
55.682064,12.5887375
55.682064,12.5887375
55.682064,12.5887375
55.68206,12.5887375
55.68204,12.588732
55.68204,12.588732
55.68204,12.588732
55.68204,12.588732
55.68204,12.588732
55.682037,12.588728
55.682026,12.588708
55.68221,12.588975
55.68221,12.588972
55.68221,12.588972
55.68221,12.588972
55.68221,12.588972
55.68221,12.588972
55.68221,12.588972
55.68221,12.588972
55.68221,12.588972
55.68221,12.588972
55.682213,12.588965
55.682213,12.588965
55.682156,12.588621
55.682148,12.58862
55.682148,12.58862
55.682148,12.58862
55.682148,12.58862
55.682148,12.58862
55.682148,12.58862
55.682148,12.588621
55.68215,12.588624
55.68215,12.58863
55.682156,12.588638
55.682888,12.58902
55.682884,12.589103
55.682926,12.589187
55.682976,12.589225
55.683002,12.589241
55.683018,12.589248
55.683037,12.589256
55.683067,12.589276
55.6831,12.5892935
55.68313,12.5893135
55.683155,12.5893345
55.68318,12.589354
55.683205,12.589375
55.68367,12.5898285
55.68368,12.589808
55.6837,12.58982
55.68374,12.589834
55.68378,12.589864
55.68381,12.5899
55.68433,12.590401
55.68423,12.590362
55.684258,12.590446
55.68431,12.590435
55.68438,12.59049
55.68527,12.59097
55.685253,12.591004
55.68527,12.5910425
55.685295,12.591081
55.68539,12.591158
55.68583,12.590301
55.686115,12.589426
55.686092,12.589379
55.686085,12.589361
55.68612,12.589333
55.68615,12.589294
55.686184,12.589206
55.686222,12.589076
55.68625,12.588999
55.68628,12.588942
55.685863,12.587661
55.685734,12.587558
55.685677,12.5874
55.685753,12.587349
55.685833,12.587293
55.685925,12.587246
55.686092,12.58723
55.686264,12.587179
55.68637,12.587116
55.686455,12.587024
55.68652,12.58693
55.68658,12.586818
55.686626,12.586678
55.686665,12.586548
55.686718,12.586426
55.68706,12.585703
55.68715,12.585579
55.68716,12.58545
55.68723,12.584794
55.68725,12.584724
55.687317,12.584686
55.687366,12.58459
55.6874,12.584481
55.68743,12.584366
55.68759,12.583617
55.687614,12.583442
55.687656,12.583328
55.687706,12.583223
55.68775,12.583122
55.687737,12.583022
55.687733,12.582946
55.687687,12.582908
55.68767,12.582889
55.687645,12.582874
55.68759,12.582838
55.687557,12.582815
55.687542,12.582759
55.68751,12.582712
55.68741,12.582602
55.687336,12.582547
55.68724,12.582481
55.687164,12.5824
55.68708,12.582336
55.68702,12.582278
55.686947,12.58223
55.686855,12.58218
55.686768,12.582151
55.68671,12.582112
55.68666,12.582048
55.686626,12.5819645
55.686626,12.581884
55.68663,12.581798
55.686653,12.581642
55.686687,12.581481
55.68671,12.581349
55.686745,12.581206
55.686783,12.581079
55.686817,12.580943
55.68685,12.580801
55.68689,12.5806265
55.68695,12.580407
55.68701,12.580193
55.68724,12.579252
55.687202,12.57917
55.687275,12.579
55.68731,12.578925
55.687336,12.578878
55.68736,12.578837
55.68742,12.578836
55.687473,12.578784
55.68753,12.578693
55.687588,12.578589
55.68765,12.578458
55.68771,12.578316
55.687763,12.578182
55.68782,12.578056
55.68788,12.577927
55.687943,12.577793
55.688026,12.577589
55.688114,12.57738
55.688168,12.577247
55.688248,12.577088
55.688313,12.576908
55.688374,12.576772
55.68843,12.5766535
55.68849,12.576532
55.688587,12.576344
55.689014,12.575579
55.689213,12.575384
55.68929,12.575231
55.689335,12.575141
55.689392,12.575045
55.68945,12.574962
55.689503,12.5748825
55.68961,12.574784
55.68969,12.574737
55.689777,12.574709
55.68992,12.57469
55.689983,12.574572
55.69009,12.574324
55.690163,12.574176
55.69022,12.574032
55.690266,12.573817
55.690445,12.57304
55.690525,12.572774
55.69081,12.572166
55.690895,12.572102
55.69109,12.572067
55.691166,12.571991
55.69139,12.571179
55.691402,12.570996
55.69144,12.570806
55.69148,12.570687
55.69179,12.569906
55.691936,12.569767
55.69208,12.569525
55.69218,12.569354
55.692276,12.569168
55.692383,12.568943
55.692524,12.568667
55.692627,12.568463
55.69273,12.568286
55.692814,12.5681305
55.692905,12.567974
55.693,12.567808
55.693077,12.567659
55.693413,12.567082
55.693592,12.566913
55.693695,12.566673
55.6938,12.566459
55.69391,12.566254
55.69408,12.56531
55.69441,12.565258
55.694473,12.565074
55.69455,12.564901
55.694653,12.564669
55.694786,12.564448
55.69497,12.5642395
55.69512,12.563981
55.695217,12.563702
55.69529,12.563521
55.69538,12.563344
55.69538,12.562662
55.69572,12.562565
55.695824,12.562419
55.696,12.562236
55.69615,12.562117
55.696266,12.562005
55.696316,12.561939
55.696327,12.561916
55.696358,12.56188
55.696365,12.5618725
55.696358,12.561867
55.696503,12.561531
55.696587,12.561268
55.696777,12.560619
55.696873,12.560463
55.696915,12.560295
55.69697,12.560098
55.697063,12.559771
55.697178,12.559394
55.69725,12.559107
55.69733,12.558885
55.69742,12.558612
55.69752,12.5582905
55.6976,12.557999
55.697704,12.557737
55.697777,12.55745
55.697826,12.557265
55.697865,12.5570755
55.69793,12.556924
55.69799,12.556756
55.69848,12.556122
55.698513,12.555277
55.69867,12.555086
55.69893,12.554909
55.69908,12.554705
55.6992,12.554511
55.699287,12.554398
55.699356,12.554244
55.699467,12.553998
55.699547,12.553843
55.69966,12.553695
55.699783,12.553464
55.69986,12.553357
55.699974,12.553214
55.70008,12.553079
55.700207,12.552912
55.70033,12.552723
55.70043,12.552527
55.70053,12.552391
55.700703,12.552276
55.700867,12.552072
55.701027,12.551808
55.701103,12.551608
55.70118,12.551468
55.70128,12.551343
55.701416,12.5511465
55.70149,12.551035
55.701534,12.550843
55.701656,12.550577
55.701813,12.550334
55.701885,12.550183
55.702,12.55001
55.70231,12.549313
55.702442,12.5491705
55.702652,12.548986
55.702824,12.548799
55.70291,12.548669
55.702953,12.54846
55.70297,12.548314
55.703236,12.547735
55.703518,12.547447
55.70367,12.547139
55.703873,12.547076
55.70403,12.547264
55.70414,12.547492
55.704227,12.547728
55.704304,12.54786
55.704376,12.547816
55.704437,12.547711
55.704556,12.547546
55.70463,12.547382
55.70471,12.547245
55.704796,12.547089
55.70494,12.546901
55.70505,12.546706
55.705154,12.546567
55.705246,12.546418
55.70545,12.5463915
55.705627,12.546451
55.705627,12.546451
55.705627,12.546451
55.705627,12.546451
55.705627,12.546451
55.705635,12.54645
55.705635,12.54645
55.705658,12.546443
55.705658,12.546443
55.705692,12.5464525
55.705692,12.5464525
55.70561,12.546564
55.70561,12.546565
55.70549,12.547237
55.705242,12.547158
55.704933,12.5467
55.70512,12.547022
55.70512,12.547022
55.70512,12.547022
55.705124,12.547022
55.705124,12.547022
55.705128,12.547019
55.70513,12.54702
55.70514,12.547009
55.705173,12.547228
55.70521,12.547285
55.70521,12.547285
55.705135,12.547037
55.705162,12.546825
55.705128,12.5469475
55.705116,12.546903
55.705154,12.546874
55.70512,12.546776
55.7051,12.546764
55.70509,12.546748
55.70527,12.547534
55.705227,12.547462
55.705147,12.547067
55.705154,12.546986
55.705154,12.546984
55.705177,12.546944
55.705177,12.546937
55.70519,12.546864
55.704742,12.547123
55.70515,12.546256
55.70515,12.546256
55.70515,12.546256
55.70515,12.546256
